MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,PSec_HUgeneration_pSection_ID_num,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,PF_M1_T1_Force,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax,PF_M1_T1_Fmax_UTL,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,PF_M1_T1_smax_MpGood,PSec_C2_pSection_ID_num,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad,PF_M1_T2_sgrad_UTL,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_LTL,PF_M1_T2_Fmax_UTL,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,PF_M1_T2_smax_MpGood,Sec_C2_Machine1_ProcessResult,product_type_ID_num,line_ID_num,batch_ID_num
81.0,21.0,81.0,23.0,-721.0,912.0,12.0,-711.0,14.632645554007642,12.0,17.0,14717.279366421411,15000.0,23000.0,0.0,20.942002953890853,20.0,24.0,1.0,12500.0,19140.798555845555,26000.0,1.0,21.496832325571248,20.0,25.0,1.0,721.0,15.949017290366573,12.0,17.0,1.0,17869.02686649845,12500.0,23000.0,1.0,20.0,22.772798571068687,24.0,1.0,22328.539266528333,12500.0,26000.0,1.0,23.332142468304408,20.0,25.0,1.0,0.0,912.0,7.0,7.0
11.0,22.0,11.0,21.0,-121.0,11.0,11.0,-111.0,10.192559383460445,9.0,11.0,15857.365665531235,15000.0,19000.0,1.0,17.695520247092706,16.5,19.0,1.0,10000.0,22779.480008537394,25000.0,1.0,18.99983035632816,17.0,20.0,1.0,122.0,10.194043731730927,9.0,11.0,1.0,13559.7103254004,10000.0,19000.0,1.0,16.5,17.21512586598672,19.0,1.0,20647.848323016122,10000.0,25000.0,1.0,18.550719239315935,17.0,20.0,1.0,1.0,111.0,1.0,0.0
91.0,24.0,91.0,21.0,-721.0,911.0,11.0,-711.0,15.272675495442424,12.0,17.0,27071.288461849865,15000.0,36000.0,1.0,23.579897917578318,20.0,25.0,1.0,18000.0,31056.51591951653,36000.0,1.0,24.068487655441732,20.0,26.0,1.0,722.0,15.545947013339854,12.0,17.0,1.0,26413.10479008589,18000.0,36000.0,1.0,20.0,23.720833918739487,25.0,1.0,30427.515622165287,18000.0,36000.0,1.0,24.213001544541733,20.0,26.0,1.0,1.0,91121.0,7.0,21.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.214414188136026,9.0,11.0,14649.672206009556,15000.0,19000.0,0.0,17.533457907144886,16.5,19.0,1.0,10000.0,21546.325352686323,25000.0,1.0,18.839139160346825,17.0,20.0,1.0,122.0,10.23468059819705,9.0,11.0,1.0,13774.050553395682,10000.0,19000.0,1.0,16.5,17.391941767847104,19.0,1.0,20615.131823035394,10000.0,25000.0,1.0,18.687102097854943,17.0,20.0,1.0,0.0,211.0,1.0,19.0
11.0,21.0,11.0,22.0,-121.0,21.0,12.0,-111.0,10.198139156025576,9.0,11.0,14284.370780413166,15000.0,19000.0,0.0,17.35328545263215,16.5,19.0,1.0,10000.0,21548.74545252584,25000.0,1.0,18.72263822377242,17.0,20.0,1.0,122.0,10.200678345798476,9.0,11.0,1.0,16579.30649907849,10000.0,19000.0,1.0,16.5,17.864921613506795,19.0,1.0,23495.22623444396,10000.0,25000.0,1.0,19.16858975867588,17.0,20.0,1.0,0.0,211.0,1.0,37.0
91.0,24.0,91.0,24.0,-721.0,911.0,11.0,-711.0,14.360825823560877,12.0,17.0,25988.51637425512,15000.0,36000.0,1.0,22.67617660042496,20.0,25.0,1.0,18000.0,30470.708862825588,36000.0,1.0,23.237574592168997,20.0,26.0,1.0,721.0,15.239472619691856,12.0,17.0,1.0,27345.78704075843,18000.0,36000.0,1.0,20.0,23.769085269618284,25.0,1.0,31819.225827190534,18000.0,36000.0,1.0,24.329386853563385,20.0,26.0,1.0,1.0,91121.0,7.0,0.0
11.0,22.0,11.0,21.0,-121.0,21.0,13.0,-111.0,10.00758486830811,9.0,11.0,14200.000499055404,15000.0,19000.0,0.0,17.373463415207148,16.5,19.0,1.0,10000.0,20643.893195142336,25000.0,1.0,18.660556401154356,17.0,20.0,1.0,121.0,10.002223745371285,9.0,11.0,1.0,14669.255742840838,10000.0,19000.0,1.0,16.5,17.384317785294805,19.0,1.0,21145.30872192077,10000.0,25000.0,1.0,18.677834415554326,17.0,20.0,1.0,0.0,211.0,1.0,20.0
91.0,24.0,91.0,24.0,-721.0,911.0,11.0,-711.0,14.049810404452629,12.0,17.0,25185.861062111137,15000.0,36000.0,1.0,22.17174394968025,20.0,25.0,1.0,18000.0,29723.75288763146,36000.0,1.0,22.739991641051574,20.0,26.0,1.0,721.0,14.746015624603386,12.0,17.0,1.0,24484.77707768527,18000.0,36000.0,1.0,20.0,22.80735264190362,25.0,1.0,29005.848802713976,18000.0,36000.0,1.0,23.373494072561712,20.0,26.0,1.0,1.0,91121.0,7.0,0.0
91.0,24.0,91.0,21.0,-721.0,911.0,12.0,-711.0,14.929315020286642,12.0,17.0,29804.000528801138,15000.0,36000.0,1.0,23.658550072411156,20.0,25.0,1.0,18000.0,34344.40955488601,36000.0,1.0,24.22781027057224,20.0,26.0,1.0,721.0,15.699318130055365,12.0,17.0,1.0,23914.09367074015,18000.0,36000.0,1.0,20.0,23.630291956836572,25.0,1.0,28400.5030484153,18000.0,36000.0,1.0,24.192781872765867,20.0,26.0,1.0,1.0,91121.0,7.0,14.0
11.0,22.0,11.0,21.0,-121.0,11.0,12.0,-111.0,10.198046397985177,9.0,11.0,15394.82449150075,15000.0,19000.0,1.0,17.61858588846861,16.5,19.0,1.0,10000.0,22459.008531414365,25000.0,1.0,18.94756043767942,17.0,20.0,1.0,122.0,10.186778277423585,9.0,11.0,1.0,12979.265927402637,10000.0,19000.0,1.0,16.5,17.10139983126689,19.0,1.0,19937.63313102052,10000.0,25000.0,1.0,18.410467214763944,17.0,20.0,1.0,1.0,111.0,1.0,46.0
11.0,21.0,11.0,22.0,-121.0,21.0,12.0,-111.0,9.98875412064403,9.0,11.0,16076.88959324731,15000.0,19000.0,1.0,17.6616515985867,16.5,19.0,1.0,10000.0,22602.864261276132,25000.0,1.0,18.97109579665758,17.0,20.0,1.0,121.0,10.006156869016761,9.0,11.0,1.0,15795.577409424815,10000.0,19000.0,1.0,16.5,17.739502566113835,19.0,1.0,22257.155065100378,10000.0,25000.0,1.0,19.03602543082248,17.0,20.0,1.0,1.0,211.0,1.0,37.0
91.0,24.0,91.0,24.0,-721.0,911.0,11.0,-711.0,14.773924002539696,12.0,17.0,25267.27268823332,15000.0,36000.0,1.0,22.92300928108489,20.0,25.0,1.0,18000.0,29783.086071946844,36000.0,1.0,23.487401780110257,20.0,26.0,1.0,721.0,14.174321200507642,12.0,17.0,1.0,27234.297916186824,18000.0,36000.0,1.0,20.0,22.6195106500383,25.0,1.0,31733.19836713478,18000.0,36000.0,1.0,23.181789347721956,20.0,26.0,1.0,1.0,91121.0,7.0,4.0
11.0,21.0,11.0,21.0,-121.0,11.0,11.0,-111.0,10.001040602101984,9.0,11.0,13429.048779375458,15000.0,19000.0,0.0,17.184630490085,16.5,19.0,1.0,10000.0,19895.873497020013,25000.0,1.0,18.478276164615632,17.0,20.0,1.0,121.0,10.02595980481159,9.0,11.0,1.0,13773.337859058967,10000.0,19000.0,1.0,16.5,17.26382810518645,19.0,1.0,20189.23448468598,10000.0,25000.0,1.0,18.54728595047674,17.0,20.0,1.0,0.0,111.0,1.0,18.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.163970207186365,9.0,11.0,11786.548461698769,15000.0,19000.0,0.0,16.924108017003284,16.5,19.0,1.0,10000.0,18712.73500417661,25000.0,1.0,18.220260693949577,17.0,20.0,1.0,122.0,10.228435750103344,9.0,11.0,1.0,14753.599283878106,10000.0,19000.0,1.0,16.5,17.503850034264488,19.0,1.0,21774.70737352621,10000.0,25000.0,1.0,18.817766139427743,17.0,20.0,1.0,0.0,211.0,1.0,41.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,9.977923570203595,9.0,11.0,13520.645926339039,15000.0,19000.0,0.0,17.234919631774503,16.5,19.0,1.0,10000.0,20013.83849612697,25000.0,1.0,18.533932627823468,17.0,20.0,1.0,121.0,10.00774464303103,9.0,11.0,1.0,16559.823278124084,10000.0,19000.0,1.0,16.5,17.878154393164674,19.0,1.0,23068.807944287106,10000.0,25000.0,1.0,19.18032671926671,17.0,20.0,1.0,0.0,211.0,1.0,3.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.006072600852828,9.0,11.0,12505.546308814413,15000.0,19000.0,0.0,17.034142936889005,16.5,19.0,1.0,10000.0,19035.05743123867,25000.0,1.0,18.34506175508474,17.0,20.0,1.0,121.0,9.990861182652026,9.0,11.0,1.0,13111.459908899129,10000.0,19000.0,1.0,16.5,17.14585447023301,19.0,1.0,19565.404630824793,10000.0,25000.0,1.0,18.441601951007065,17.0,20.0,1.0,0.0,211.0,1.0,19.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.003959035351878,9.0,11.0,14353.039620751035,15000.0,19000.0,0.0,17.41003777937823,16.5,19.0,1.0,10000.0,20926.353622444567,25000.0,1.0,18.72310327437391,17.0,20.0,1.0,121.0,10.008688026843375,9.0,11.0,1.0,13321.913079691862,10000.0,19000.0,1.0,16.5,17.171318697221935,19.0,1.0,19763.043898692275,10000.0,25000.0,1.0,18.45797967599211,17.0,20.0,1.0,0.0,211.0,1.0,21.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.211451562954952,9.0,11.0,15878.43899755261,15000.0,19000.0,1.0,17.739427853068634,16.5,19.0,1.0,10000.0,22860.77109149142,25000.0,1.0,19.05794314927272,17.0,20.0,1.0,122.0,10.196247794086798,9.0,11.0,1.0,15763.64917303775,10000.0,19000.0,1.0,16.5,17.671338212315383,19.0,1.0,22643.081108359533,10000.0,25000.0,1.0,18.970422259576708,17.0,20.0,1.0,1.0,211.0,1.0,19.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.200018579198296,9.0,11.0,13445.582452226165,15000.0,19000.0,0.0,17.26884892192104,16.5,19.0,1.0,10000.0,20677.972680180188,25000.0,1.0,18.633339577843188,17.0,20.0,1.0,122.0,10.195704931610333,9.0,11.0,1.0,12485.285563850272,10000.0,19000.0,1.0,16.5,17.08936012011718,19.0,1.0,19382.85368579204,10000.0,25000.0,1.0,18.39068194517563,17.0,20.0,1.0,0.0,211.0,1.0,13.0
11.0,22.0,11.0,21.0,-121.0,21.0,13.0,-111.0,9.983428407120584,9.0,11.0,14061.309973406007,15000.0,19000.0,0.0,17.320956811528212,16.5,19.0,1.0,10000.0,20538.23752565552,25000.0,1.0,18.619392924008213,17.0,20.0,1.0,121.0,9.988874361855794,9.0,11.0,1.0,12411.967126885913,10000.0,19000.0,1.0,16.5,16.975359082931263,19.0,1.0,18856.7841784457,10000.0,25000.0,1.0,18.267357971380424,17.0,20.0,1.0,0.0,211.0,1.0,33.0
11.0,22.0,11.0,22.0,-121.0,11.0,12.0,-111.0,9.99985996906184,9.0,11.0,14888.678563839307,15000.0,19000.0,0.0,17.52233619271131,16.5,19.0,1.0,10000.0,21318.056046190824,25000.0,1.0,18.8142184994177,17.0,20.0,1.0,121.0,10.001594851056135,9.0,11.0,1.0,17148.782807426356,10000.0,19000.0,1.0,16.5,18.001166628167997,19.0,1.0,23597.30648989669,10000.0,25000.0,1.0,19.29689606272495,17.0,20.0,1.0,0.0,111.0,1.0,49.0
91.0,24.0,91.0,24.0,-721.0,911.0,12.0,-711.0,15.100844312266828,12.0,17.0,22866.447644273314,15000.0,36000.0,1.0,22.860928682762232,20.0,25.0,1.0,18000.0,26870.321125866205,36000.0,1.0,23.350235812637184,20.0,26.0,1.0,722.0,15.14951867893358,12.0,17.0,1.0,26488.374186102283,18000.0,36000.0,1.0,20.0,23.410852014563893,25.0,1.0,30500.497242068133,18000.0,36000.0,1.0,23.901167312048955,20.0,26.0,1.0,1.0,91121.0,7.0,1.0
11.0,22.0,11.0,21.0,-121.0,21.0,12.0,-111.0,10.188349985377464,9.0,11.0,17651.560581697977,15000.0,19000.0,1.0,18.093244728491936,16.5,19.0,1.0,10000.0,24458.039657351357,25000.0,1.0,19.383694114140596,17.0,20.0,1.0,122.0,10.19038398713883,9.0,11.0,1.0,13588.5531112886,10000.0,19000.0,1.0,16.5,17.227932100884075,19.0,1.0,20605.357985110983,10000.0,25000.0,1.0,18.558257433261804,17.0,20.0,1.0,1.0,211.0,1.0,53.0
11.0,22.0,11.0,22.0,-121.0,11.0,11.0,-111.0,10.168342735390592,9.0,11.0,16744.263217082473,15000.0,19000.0,1.0,17.824637386577653,16.5,19.0,1.0,10000.0,23596.689734625485,25000.0,1.0,19.110078633742926,17.0,20.0,1.0,122.0,10.226897051586906,9.0,11.0,1.0,15845.066410641539,10000.0,19000.0,1.0,16.5,17.750395131052386,19.0,1.0,22949.88324047637,10000.0,25000.0,1.0,19.083182076412925,17.0,20.0,1.0,1.0,111.0,1.0,17.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.002963485019158,9.0,11.0,14347.9681984214,15000.0,19000.0,0.0,17.37189498953168,16.5,19.0,1.0,10000.0,20843.64595504824,25000.0,1.0,18.67267014561602,17.0,20.0,1.0,121.0,9.991145406483797,9.0,11.0,1.0,13389.728386021827,10000.0,19000.0,1.0,16.5,17.195683193535718,19.0,1.0,19840.567211175498,10000.0,25000.0,1.0,18.48747924531856,17.0,20.0,1.0,0.0,211.0,1.0,36.0
91.0,24.0,91.0,21.0,-721.0,911.0,12.0,-711.0,15.021396059670128,12.0,17.0,28011.422074041493,15000.0,36000.0,1.0,23.523699405627735,20.0,25.0,1.0,18000.0,32525.20112255156,36000.0,1.0,24.084383376543183,20.0,26.0,1.0,721.0,14.360509658840558,12.0,17.0,1.0,24448.780074899045,18000.0,36000.0,1.0,20.0,22.291794001016417,25.0,1.0,28996.24720494856,18000.0,36000.0,1.0,22.856662573598687,20.0,26.0,1.0,1.0,91121.0,7.0,29.0
91.0,24.0,91.0,21.0,-721.0,911.0,11.0,-711.0,15.13792399989114,12.0,17.0,23291.74723616552,15000.0,36000.0,1.0,22.92595838053981,20.0,25.0,1.0,18000.0,27309.437334700266,36000.0,1.0,23.413336826337044,20.0,26.0,1.0,722.0,15.107857903123577,12.0,17.0,1.0,23781.446967444226,18000.0,36000.0,1.0,20.0,22.926411060911697,25.0,1.0,27891.442007034613,18000.0,36000.0,1.0,23.424986845878397,20.0,26.0,1.0,1.0,91121.0,7.0,15.0
11.0,22.0,11.0,21.0,-121.0,21.0,13.0,-111.0,9.995499633634845,9.0,11.0,14371.404231254704,15000.0,19000.0,0.0,17.40905222414117,16.5,19.0,1.0,10000.0,20837.696434129073,25000.0,1.0,18.70084323933303,17.0,20.0,1.0,121.0,10.002692701426872,9.0,11.0,1.0,13408.827218932029,10000.0,19000.0,1.0,16.5,17.146980869603127,19.0,1.0,19880.642753559878,10000.0,25000.0,1.0,18.439875297710643,17.0,20.0,1.0,0.0,211.0,1.0,58.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,9.989185044991032,9.0,11.0,13972.18721097566,15000.0,19000.0,0.0,17.301149697430102,16.5,19.0,1.0,10000.0,20402.801644398434,25000.0,1.0,18.590005053112122,17.0,20.0,1.0,121.0,10.010049731802761,9.0,11.0,1.0,14896.18310486189,10000.0,19000.0,1.0,16.5,17.53432867052703,19.0,1.0,21383.078405886037,10000.0,25000.0,1.0,18.834464114353267,17.0,20.0,1.0,0.0,211.0,1.0,3.0
11.0,21.0,11.0,22.0,-121.0,21.0,12.0,-111.0,10.209665874808449,9.0,11.0,13954.209408245619,15000.0,19000.0,0.0,17.345056619544096,16.5,19.0,1.0,10000.0,20866.016274575217,25000.0,1.0,18.646776887885945,17.0,20.0,1.0,122.0,10.179804233220922,9.0,11.0,1.0,13473.611057476706,10000.0,19000.0,1.0,16.5,17.245949890956304,19.0,1.0,20334.26418010808,10000.0,25000.0,1.0,18.538036229088394,17.0,20.0,1.0,0.0,211.0,1.0,37.0
91.0,24.0,91.0,24.0,-721.0,911.0,11.0,-711.0,14.93615625745386,12.0,17.0,27893.768495552682,15000.0,36000.0,1.0,23.43580672493364,20.0,25.0,1.0,18000.0,32397.14726138867,36000.0,1.0,23.99873972522809,20.0,26.0,1.0,721.0,14.514240282193445,12.0,17.0,1.0,29693.186761078716,18000.0,36000.0,1.0,20.0,23.227503230770765,25.0,1.0,34228.46799404579,18000.0,36000.0,1.0,23.7944241149348,20.0,26.0,1.0,1.0,91121.0,7.0,28.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.22678247586326,9.0,11.0,14700.053223681367,15000.0,19000.0,0.0,17.492933336340567,16.5,19.0,1.0,10000.0,21733.009753941038,25000.0,1.0,18.823141500585372,17.0,20.0,1.0,122.0,10.190471290216337,9.0,11.0,1.0,16325.005313120633,10000.0,19000.0,1.0,16.5,17.83434472521995,19.0,1.0,23274.816665787104,10000.0,25000.0,1.0,19.14882687245097,17.0,20.0,1.0,0.0,211.0,1.0,4.0
81.0,23.0,81.0,23.0,-721.0,912.0,12.0,-711.0,14.624225295069555,12.0,17.0,18296.610514036685,15000.0,23000.0,1.0,21.50082623214498,20.0,24.0,1.0,12500.0,22833.183803709286,26000.0,1.0,22.068464264165097,20.0,25.0,1.0,721.0,15.322286164652173,12.0,17.0,1.0,18094.292866436226,12500.0,23000.0,1.0,20.0,22.20949143762547,24.0,1.0,22640.087081339094,12500.0,26000.0,1.0,22.77828323649049,20.0,25.0,1.0,1.0,912.0,7.0,5.0
91.0,24.0,91.0,24.0,-721.0,911.0,11.0,-711.0,15.094735830289848,12.0,17.0,29335.78603588574,15000.0,36000.0,1.0,23.775572955712665,20.0,25.0,1.0,18000.0,33875.18942811153,36000.0,1.0,24.341160463936607,20.0,26.0,1.0,721.0,15.437593208131673,12.0,17.0,1.0,23938.84067123866,18000.0,36000.0,1.0,20.0,23.424108417720404,25.0,1.0,28519.39328617211,18000.0,36000.0,1.0,23.994822918265942,20.0,26.0,1.0,1.0,91121.0,7.0,0.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,9.996135808588365,9.0,11.0,14685.784928994277,15000.0,19000.0,0.0,17.477923086402157,16.5,19.0,1.0,10000.0,21144.421233547953,25000.0,1.0,18.76436700095476,17.0,20.0,1.0,121.0,9.999604866907243,9.0,11.0,1.0,12894.061041503583,10000.0,19000.0,1.0,16.5,17.1157277395844,19.0,1.0,19460.91786904432,10000.0,25000.0,1.0,18.42372723129936,17.0,20.0,1.0,0.0,211.0,1.0,21.0
11.0,21.0,11.0,21.0,-121.0,11.0,11.0,-111.0,10.17254027370823,9.0,11.0,12393.541866003306,15000.0,19000.0,0.0,16.9633958911829,16.5,19.0,1.0,10000.0,19519.345545947264,25000.0,1.0,18.304248718729525,17.0,20.0,1.0,122.0,10.206474561938311,9.0,11.0,1.0,12721.09352988394,10000.0,19000.0,1.0,16.5,17.05617421123816,19.0,1.0,19782.09983296749,10000.0,25000.0,1.0,18.384834204139985,17.0,20.0,1.0,0.0,111.0,1.0,56.0
11.0,22.0,11.0,22.0,-121.0,21.0,12.0,-111.0,9.983156926781392,9.0,11.0,16708.462143242803,15000.0,19000.0,1.0,17.873192359086385,16.5,19.0,1.0,10000.0,23081.103487971814,25000.0,1.0,19.149244283455204,17.0,20.0,1.0,121.0,9.99981551295622,9.0,11.0,1.0,16401.19382994123,10000.0,19000.0,1.0,16.5,17.838696268948738,19.0,1.0,22868.727571758733,10000.0,25000.0,1.0,19.13374936086528,17.0,20.0,1.0,1.0,211.0,1.0,48.0
11.0,21.0,11.0,21.0,-121.0,11.0,11.0,-111.0,10.187685899067453,9.0,11.0,12903.655074771672,15000.0,19000.0,0.0,17.06172900636061,16.5,19.0,1.0,10000.0,19760.873482096882,25000.0,1.0,18.353557798659814,17.0,20.0,1.0,122.0,10.202007857837996,9.0,11.0,1.0,12574.72672882693,10000.0,19000.0,1.0,16.5,17.04918306034003,19.0,1.0,19670.411450736385,10000.0,25000.0,1.0,18.385936431801582,17.0,20.0,1.0,0.0,111.0,1.0,56.0
81.0,23.0,81.0,21.0,-721.0,912.0,12.0,-711.0,15.230836453515803,12.0,17.0,19977.070988275078,15000.0,23000.0,1.0,22.2480224639408,20.0,24.0,1.0,12500.0,24032.809468274056,26000.0,1.0,22.742944204021924,20.0,25.0,1.0,722.0,15.012872671270129,12.0,17.0,1.0,16181.185619533779,12500.0,23000.0,1.0,20.0,21.541291346663684,24.0,1.0,20200.599534259647,12500.0,26000.0,1.0,22.03178040028307,20.0,25.0,1.0,1.0,912.0,7.0,30.0
91.0,24.0,91.0,21.0,-721.0,911.0,11.0,-711.0,15.192228715793519,12.0,17.0,28854.49439086151,15000.0,36000.0,1.0,23.707937561857243,20.0,25.0,1.0,18000.0,32770.10953689852,36000.0,1.0,24.18645260514083,20.0,26.0,1.0,722.0,15.23433229171427,12.0,17.0,1.0,25206.435341827048,18000.0,36000.0,1.0,20.0,23.237327035720917,25.0,1.0,29237.229750185215,18000.0,36000.0,1.0,23.72991777532281,20.0,26.0,1.0,1.0,91121.0,7.0,21.0
81.0,21.0,81.0,21.0,-721.0,912.0,12.0,-711.0,14.940680672175311,12.0,17.0,14930.264734429984,15000.0,23000.0,0.0,21.240121733267696,20.0,24.0,1.0,12500.0,18950.11813480677,26000.0,1.0,21.730464751844263,20.0,25.0,1.0,722.0,15.058741932576552,12.0,17.0,1.0,14390.352981734644,12500.0,23000.0,1.0,20.0,21.18397807927856,24.0,1.0,18367.59178169473,12500.0,26000.0,1.0,21.669122955106488,20.0,25.0,1.0,0.0,912.0,7.0,6.0
11.0,22.0,11.0,21.0,-121.0,11.0,11.0,-111.0,10.003608229514285,9.0,11.0,14614.724281988856,15000.0,19000.0,0.0,17.43179757430031,16.5,19.0,1.0,10000.0,21108.329554815587,25000.0,1.0,18.72756010523703,17.0,20.0,1.0,121.0,10.012596757601235,9.0,11.0,1.0,12361.199047032898,10000.0,19000.0,1.0,16.5,16.952866606861825,19.0,1.0,18862.23946097398,10000.0,25000.0,1.0,18.250112778528678,17.0,20.0,1.0,0.0,111.0,1.0,1.0
11.0,21.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.1900648468268,9.0,11.0,13146.13079994134,15000.0,19000.0,0.0,17.170008757888617,16.5,19.0,1.0,10000.0,20274.00525686417,25000.0,1.0,18.51229029603353,17.0,20.0,1.0,122.0,10.181484189574665,9.0,11.0,1.0,16209.417422403934,10000.0,19000.0,1.0,16.5,17.785640160845826,19.0,1.0,23236.264791137583,10000.0,25000.0,1.0,19.10889684155976,17.0,20.0,1.0,0.0,211.0,1.0,9.0
11.0,22.0,11.0,21.0,-121.0,11.0,12.0,-111.0,10.007040394903582,9.0,11.0,14890.522903905814,15000.0,19000.0,0.0,17.51699054903468,16.5,19.0,1.0,10000.0,21361.683353203465,25000.0,1.0,18.81568524884134,17.0,20.0,1.0,121.0,10.006189802252354,9.0,11.0,1.0,13944.185913468387,10000.0,19000.0,1.0,16.5,17.30044521191714,19.0,1.0,20445.57856575012,10000.0,25000.0,1.0,18.60520720090424,17.0,20.0,1.0,0.0,111.0,1.0,10.0
11.0,22.0,11.0,21.0,-121.0,21.0,13.0,-111.0,10.00332856821122,9.0,11.0,15115.62454750349,15000.0,19000.0,1.0,17.59244279324676,16.5,19.0,1.0,10000.0,21659.884476237803,25000.0,1.0,18.896743382268422,17.0,20.0,1.0,121.0,10.007321351894138,9.0,11.0,1.0,12227.058771436761,10000.0,19000.0,1.0,16.5,16.902906688222,19.0,1.0,18699.99359489651,10000.0,25000.0,1.0,18.192991861316617,17.0,20.0,1.0,1.0,211.0,1.0,33.0
11.0,22.0,11.0,22.0,-121.0,11.0,11.0,-111.0,10.19883766149025,9.0,11.0,16098.127719274637,15000.0,19000.0,1.0,17.725208014962273,16.5,19.0,1.0,10000.0,23023.474480982688,25000.0,1.0,19.031041970167042,17.0,20.0,1.0,122.0,10.211625458902274,9.0,11.0,1.0,18484.699081417995,10000.0,19000.0,1.0,16.5,18.249031389333815,19.0,1.0,25370.32754573218,10000.0,25000.0,0.0,19.547376116466047,17.0,20.0,1.0,0.0,111.0,1.0,17.0
11.0,22.0,11.0,21.0,-121.0,11.0,11.0,-111.0,9.985668906858901,9.0,11.0,19088.72874602931,15000.0,19000.0,0.0,18.32145797903116,16.5,19.0,1.0,10000.0,25634.58914753067,25000.0,0.0,19.625634810739015,17.0,20.0,1.0,121.0,9.993474797618923,9.0,11.0,1.0,13688.900013726492,10000.0,19000.0,1.0,16.5,17.20348871698074,19.0,1.0,20179.36164373031,10000.0,25000.0,1.0,18.496628070059263,17.0,20.0,1.0,0.0,111.0,1.0,1.0
11.0,21.0,11.0,22.0,-121.0,11.0,12.0,-111.0,10.198466245743067,9.0,11.0,14092.733091273136,15000.0,19000.0,0.0,17.381493843366982,16.5,19.0,1.0,10000.0,20981.703044667196,25000.0,1.0,18.68580040850811,17.0,20.0,1.0,122.0,10.19949630799843,9.0,11.0,1.0,13433.960026454197,10000.0,19000.0,1.0,16.5,17.250370064956027,19.0,1.0,20337.19605215537,10000.0,25000.0,1.0,18.55737766260199,17.0,20.0,1.0,0.0,111.0,1.0,7.0
11.0,21.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.1989104732567,9.0,11.0,13578.27750796262,15000.0,19000.0,0.0,17.23092495432656,16.5,19.0,1.0,10000.0,20332.777135438024,25000.0,1.0,18.508285263316864,17.0,20.0,1.0,122.0,10.183526793369179,9.0,11.0,1.0,13841.379198188228,10000.0,19000.0,1.0,16.5,17.269278167548862,19.0,1.0,20857.169728383884,10000.0,25000.0,1.0,18.596051852309806,17.0,20.0,1.0,0.0,211.0,1.0,52.0
91.0,21.0,91.0,24.0,-721.0,911.0,11.0,-711.0,15.461539106740956,12.0,17.0,25729.216959378464,15000.0,36000.0,1.0,23.537931980147246,20.0,25.0,1.0,18000.0,29593.063222265988,36000.0,1.0,24.010034833858242,20.0,26.0,1.0,722.0,15.11965418952138,12.0,17.0,1.0,20608.756904082104,18000.0,36000.0,1.0,20.0,22.562456456151224,25.0,1.0,24571.975465934724,18000.0,36000.0,1.0,23.046701083299705,20.0,26.0,1.0,1.0,91121.0,7.0,18.0
